Session_ID,Event_ID,Event_Size,Original_Time,Assigned_Time,Assigned_Room,Assigned_Campus,Assigned_Capacity,Penalty,Status
E:O3KUCOCMPM_W28,E:O3KUCOCMPM,14.0,Monday 19:00,Monday 19:00,0254_01_1.10,Central,14,0.0,Scheduled
E:O3KUCOCMPM_W36,E:O3KUCOCMPM,14.0,Monday 19:00,Monday 19:00,0008_-1_B.152,Central,14,0.0,Scheduled
E:O3KUCOCMPM_W35,E:O3KUCOCMPM,14.0,Monday 19:00,Monday 19:00,0008_-1_B.152,Central,14,0.0,Scheduled
E:O3KUCOCMPM_W34,E:O3KUCOCMPM,14.0,Monday 19:00,Monday 19:00,0008_-1_B.152,Central,14,0.0,Scheduled
E:O3KUCOCMPM_W33,E:O3KUCOCMPM,14.0,Monday 19:00,Monday 19:00,0008_-1_B.152,Central,14,0.0,Scheduled
E:485QJD6DR3_W15,E:485QJD6DR3,14.0,Monday 19:00,Monday 19:00,0228_11_11.11,Central,15,1.0,Scheduled
E:485QJD6DR3_W14,E:485QJD6DR3,14.0,Monday 19:00,Monday 19:00,0228_11_11.11,Central,15,1.0,Scheduled
E:485QJD6DR3_W13,E:485QJD6DR3,14.0,Monday 19:00,Monday 19:00,0228_11_11.11,Central,15,1.0,Scheduled
E:485QJD6DR3_W12,E:485QJD6DR3,14.0,Monday 19:00,Monday 19:00,0228_11_11.11,Central,15,1.0,Scheduled
E:ORNWI3RD4V_W32,E:ORNWI3RD4V,14.0,Tuesday 11:00,Tuesday 11:00,0214_01_1.10,Central,18,4.0,Scheduled
E:ORNWI3RD4V_W31,E:ORNWI3RD4V,14.0,Tuesday 11:00,Tuesday 11:00,0335_00_G.17,Central,14,0.0,Scheduled
E:ORNWI3RD4V_W30,E:ORNWI3RD4V,14.0,Tuesday 11:00,Tuesday 11:00,0228_08_8.13,Central,15,1.0,Scheduled
E:ORNWI3RD4V_W29,E:ORNWI3RD4V,14.0,Tuesday 11:00,Monday 09:00,0113_00_G.205,Central,14,1000.0,Scheduled
E:CGYC897HO1_W35,E:CGYC897HO1,14.0,Monday 14:00,Monday 14:00,0335_00_G.17,Central,14,0.0,Scheduled
E:CGYC897HO1_W34,E:CGYC897HO1,14.0,Monday 14:00,Monday 14:00,0008_-1_B.152,Central,14,0.0,Scheduled
E:CGYC897HO1_W33,E:CGYC897HO1,14.0,Monday 14:00,Monday 14:00,0335_00_G.17,Central,14,0.0,Scheduled
E:TMVT8IGYZ3_W12,E:TMVT8IGYZ3,14.0,Thursday 10:00,Monday 09:00,0311_04_4.08,Central,14,1000.0,Scheduled
E:TMVT8IGYZ3_W11,E:TMVT8IGYZ3,14.0,Thursday 10:00,Monday 09:00,0113_00_G.205,Central,14,1000.0,Scheduled
E:BLK8AX3784_W36,E:BLK8AX3784,14.0,Monday 11:00,Monday 11:00,0113_01M_01M.19,Central,14,0.0,Scheduled
E:BLK8AX3784_W35,E:BLK8AX3784,14.0,Monday 11:00,Monday 11:00,0228_06_6.05,Central,14,0.0,Scheduled
E:BLK8AX3784_W34,E:BLK8AX3784,14.0,Monday 11:00,Monday 11:00,0228_06_6.05,Central,14,0.0,Scheduled
E:BLK8AX3784_W33,E:BLK8AX3784,14.0,Monday 11:00,Monday 11:00,0228_06_6.05,Central,14,0.0,Scheduled
E:BLK8AX3784_W32,E:BLK8AX3784,14.0,Monday 11:00,Monday 11:00,0228_06_6.05,Central,14,0.0,Scheduled
E:BLK8AX3784_W31,E:BLK8AX3784,14.0,Monday 11:00,Monday 11:00,0228_06_6.05,Central,14,0.0,Scheduled
E:XWXEQ1KOGI_W34,E:XWXEQ1KOGI,14.0,Monday 19:00,Monday 19:00,0254_01_1.10,Central,14,0.0,Scheduled
E:SAR89BCGC8_W36,E:SAR89BCGC8,14.0,Tuesday 19:00,Tuesday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:SAR89BCGC8_W35,E:SAR89BCGC8,14.0,Tuesday 19:00,Tuesday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:SAR89BCGC8_W34,E:SAR89BCGC8,14.0,Tuesday 19:00,Tuesday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:SAR89BCGC8_W33,E:SAR89BCGC8,14.0,Tuesday 19:00,Tuesday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:SAR89BCGC8_W32,E:SAR89BCGC8,14.0,Tuesday 19:00,Tuesday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:SAR89BCGC8_W31,E:SAR89BCGC8,14.0,Tuesday 19:00,Tuesday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:SAR89BCGC8_W30,E:SAR89BCGC8,14.0,Tuesday 19:00,Tuesday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:SAR89BCGC8_W29,E:SAR89BCGC8,14.0,Tuesday 19:00,Tuesday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:SAR89BCGC8_W28,E:SAR89BCGC8,14.0,Tuesday 19:00,Tuesday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:SAR89BCGC8_W27,E:SAR89BCGC8,14.0,Tuesday 19:00,Tuesday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:XWXEQ1KOGI_W29,E:XWXEQ1KOGI,14.0,Monday 19:00,Monday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:XWXEQ1KOGI_W28,E:XWXEQ1KOGI,14.0,Monday 19:00,Monday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:XWXEQ1KOGI_W27,E:XWXEQ1KOGI,14.0,Monday 19:00,Monday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:XWXEQ1KOGI_W36,E:XWXEQ1KOGI,14.0,Monday 19:00,Monday 19:00,0254_01_1.10,Central,14,0.0,Scheduled
E:XWXEQ1KOGI_W35,E:XWXEQ1KOGI,14.0,Monday 19:00,Monday 19:00,0254_01_1.10,Central,14,0.0,Scheduled
E:FQIP57EEUE_W19,E:FQIP57EEUE,14.0,Tuesday 11:00,Tuesday 11:00,0228_08_8.13,Central,15,1.0,Scheduled
E:FQIP57EEUE_W18,E:FQIP57EEUE,14.0,Tuesday 11:00,Tuesday 11:00,0219_00_G.02,Central,24,10.0,Scheduled
E:FQIP57EEUE_W17,E:FQIP57EEUE,14.0,Tuesday 11:00,Tuesday 11:00,0001_02_2.349,Central,16,2.0,Scheduled
E:FQIP57EEUE_W16,E:FQIP57EEUE,14.0,Tuesday 11:00,Tuesday 11:00,0001_01_1.270,Central,16,2.0,Scheduled
E:FQIP57EEUE_W15,E:FQIP57EEUE,14.0,Tuesday 11:00,Tuesday 11:00,0214_00_G.22,Central,18,4.0,Scheduled
E:FQIP57EEUE_W14,E:FQIP57EEUE,14.0,Tuesday 11:00,Tuesday 11:00,0311_04_4.09,Central,16,2.0,Scheduled
E:FQIP57EEUE_W13,E:FQIP57EEUE,14.0,Tuesday 11:00,Tuesday 11:00,0001_01_1.270,Central,16,2.0,Scheduled
E:FQIP57EEUE_W12,E:FQIP57EEUE,14.0,Tuesday 11:00,Monday 09:00,0228_01_1.01,Central,14,1000.0,Scheduled
E:FQIP57EEUE_W11,E:FQIP57EEUE,14.0,Tuesday 11:00,Monday 09:00,0311_04_4.08,Central,14,1000.0,Scheduled
E:FQIP57EEUE_W10,E:FQIP57EEUE,14.0,Tuesday 11:00,Tuesday 11:00,0228_06_6.05,Central,14,0.0,Scheduled
E:ZC29T9MIXP_W36,E:ZC29T9MIXP,14.0,Thursday 17:30,Thursday 17:30,0113_00_G.205,Central,14,0.0,Scheduled
E:ZC29T9MIXP_W35,E:ZC29T9MIXP,14.0,Thursday 17:30,Thursday 17:30,0311_04_4.08,Central,14,0.0,Scheduled
E:ZC29T9MIXP_W34,E:ZC29T9MIXP,14.0,Thursday 17:30,Thursday 17:30,0113_00_G.205,Central,14,0.0,Scheduled
E:ZC29T9MIXP_W33,E:ZC29T9MIXP,14.0,Thursday 17:30,Thursday 17:30,0335_00_G.17,Central,14,0.0,Scheduled
E:ZC29T9MIXP_W32,E:ZC29T9MIXP,14.0,Thursday 17:30,Thursday 17:30,0113_00_G.205,Central,14,0.0,Scheduled
E:ZC29T9MIXP_W31,E:ZC29T9MIXP,14.0,Thursday 17:30,Thursday 17:30,0335_00_G.17,Central,14,0.0,Scheduled
E:ZC29T9MIXP_W30,E:ZC29T9MIXP,14.0,Thursday 17:30,Thursday 17:30,0311_04_4.08,Central,14,0.0,Scheduled
E:ZC29T9MIXP_W29,E:ZC29T9MIXP,14.0,Thursday 17:30,Thursday 17:30,0335_00_G.17,Central,14,0.0,Scheduled
E:ZC29T9MIXP_W28,E:ZC29T9MIXP,14.0,Thursday 17:30,Thursday 17:30,0113_00_G.205,Central,14,0.0,Scheduled
E:ZC29T9MIXP_W27,E:ZC29T9MIXP,14.0,Thursday 17:30,Thursday 17:30,0335_00_G.17,Central,14,0.0,Scheduled
E:XWXEQ1KOGI_W33,E:XWXEQ1KOGI,14.0,Monday 19:00,Monday 19:00,0254_01_1.10,Central,14,0.0,Scheduled
E:XWXEQ1KOGI_W32,E:XWXEQ1KOGI,14.0,Monday 19:00,Monday 19:00,0254_01_1.10,Central,14,0.0,Scheduled
E:XWXEQ1KOGI_W31,E:XWXEQ1KOGI,14.0,Monday 19:00,Monday 19:00,0254_01_1.10,Central,14,0.0,Scheduled
E:XWXEQ1KOGI_W30,E:XWXEQ1KOGI,14.0,Monday 19:00,Monday 19:00,0254_01_1.10,Central,14,0.0,Scheduled
E:DLPX8OI3DE_W28,E:DLPX8OI3DE,14.0,Thursday 14:00,Thursday 14:00,0228_06_6.05,Central,14,0.0,Scheduled
E:DLPX8OI3DE_W27,E:DLPX8OI3DE,14.0,Thursday 14:00,Thursday 14:00,0228_06_6.05,Central,14,0.0,Scheduled
E:UP6ZDYZ1VB_W36,E:UP6ZDYZ1VB,14.0,Monday 19:00,Monday 19:00,0228_01_1.01,Central,14,0.0,Scheduled
E:WI8XSNJ9XB_W36,E:WI8XSNJ9XB,14.0,Tuesday 17:30,Tuesday 17:30,0228_13_13.07,Central,15,1.0,Scheduled
E:IBT1YH5ZR4_W17,E:IBT1YH5ZR4,14.0,Tuesday 17:30,Tuesday 17:30,0103_01_1.B15,Central,16,2.0,Scheduled
E:IBT1YH5ZR4_W16,E:IBT1YH5ZR4,14.0,Tuesday 17:30,Tuesday 17:30,0300_00_NG.04,Central,16,2.0,Scheduled
E:IBT1YH5ZR4_W15,E:IBT1YH5ZR4,14.0,Tuesday 17:30,Tuesday 17:30,0300_00_NG.04,Central,16,2.0,Scheduled
E:WI8XSNJ9XB_W35,E:WI8XSNJ9XB,14.0,Tuesday 17:30,Tuesday 17:30,0110_02_2.02,Central,15,1.0,Scheduled
E:WI8XSNJ9XB_W34,E:WI8XSNJ9XB,14.0,Tuesday 17:30,Tuesday 17:30,0228_01_1.01,Central,14,0.0,Scheduled
E:WI8XSNJ9XB_W33,E:WI8XSNJ9XB,14.0,Tuesday 17:30,Tuesday 17:30,0228_01_1.01,Central,14,0.0,Scheduled
E:WI8XSNJ9XB_W32,E:WI8XSNJ9XB,14.0,Tuesday 17:30,Tuesday 17:30,0228_01_1.01,Central,14,0.0,Scheduled
E:WI8XSNJ9XB_W31,E:WI8XSNJ9XB,14.0,Tuesday 17:30,Tuesday 17:30,0228_01_1.01,Central,14,0.0,Scheduled
E:WI8XSNJ9XB_W30,E:WI8XSNJ9XB,14.0,Tuesday 17:30,Tuesday 17:30,0110_02_2.02,Central,15,1.0,Scheduled
E:WI8XSNJ9XB_W29,E:WI8XSNJ9XB,14.0,Tuesday 17:30,Tuesday 17:30,0228_01_1.01,Central,14,0.0,Scheduled
E:WI8XSNJ9XB_W28,E:WI8XSNJ9XB,14.0,Tuesday 17:30,Tuesday 17:30,0228_01_1.01,Central,14,0.0,Scheduled
E:WI8XSNJ9XB_W27,E:WI8XSNJ9XB,14.0,Tuesday 17:30,Tuesday 17:30,0228_01_1.01,Central,14,0.0,Scheduled
E:UFE5565GZA_W36,E:UFE5565GZA,14.0,Thursday 14:00,Thursday 14:00,0228_06_6.05,Central,14,0.0,Scheduled
E:UFE5565GZA_W35,E:UFE5565GZA,14.0,Thursday 14:00,Thursday 14:00,0228_06_6.05,Central,14,0.0,Scheduled
E:UFE5565GZA_W34,E:UFE5565GZA,14.0,Thursday 14:00,Thursday 14:00,0228_06_6.05,Central,14,0.0,Scheduled
E:UFE5565GZA_W33,E:UFE5565GZA,14.0,Thursday 14:00,Thursday 14:00,0228_06_6.05,Central,14,0.0,Scheduled
E:UFE5565GZA_W32,E:UFE5565GZA,14.0,Thursday 14:00,Thursday 14:00,0228_06_6.05,Central,14,0.0,Scheduled
E:HRZMJRSL8Z_W36,E:HRZMJRSL8Z,14.0,Friday 10:00,Friday 10:00,0008_-1_B.152,Central,14,0.0,Scheduled
E:HRZMJRSL8Z_W35,E:HRZMJRSL8Z,14.0,Friday 10:00,Friday 10:00,0103_01_1.B15,Central,16,2.0,Scheduled
E:HRZMJRSL8Z_W34,E:HRZMJRSL8Z,14.0,Friday 10:00,Friday 10:00,0008_-1_B.152,Central,14,0.0,Scheduled
E:HRZMJRSL8Z_W33,E:HRZMJRSL8Z,14.0,Friday 10:00,Friday 10:00,0228_08_8.13,Central,15,1.0,Scheduled
E:HRZMJRSL8Z_W32,E:HRZMJRSL8Z,14.0,Friday 10:00,Friday 10:00,0008_-1_B.152,Central,14,0.0,Scheduled
E:EOT1PY4BT5_W36,E:EOT1PY4BT5,14.0,Thursday 14:00,Thursday 14:00,0008_-1_B.152,Central,14,0.0,Scheduled
E:EOT1PY4BT5_W35,E:EOT1PY4BT5,14.0,Thursday 14:00,Thursday 14:00,0008_-1_B.152,Central,14,0.0,Scheduled
E:EOT1PY4BT5_W34,E:EOT1PY4BT5,14.0,Thursday 14:00,Thursday 14:00,0008_-1_B.152,Central,14,0.0,Scheduled
E:IBT1YH5ZR4_W20,E:IBT1YH5ZR4,14.0,Tuesday 17:30,Tuesday 17:30,0227_03_3.14,Central,15,1.0,Scheduled
E:IBT1YH5ZR4_W19,E:IBT1YH5ZR4,14.0,Tuesday 17:30,Tuesday 17:30,0103_01_1.B09,Central,16,2.0,Scheduled
E:IBT1YH5ZR4_W18,E:IBT1YH5ZR4,14.0,Tuesday 17:30,Tuesday 17:30,0103_01_1.B15,Central,16,2.0,Scheduled
E:EOT1PY4BT5_W33,E:EOT1PY4BT5,14.0,Thursday 14:00,Thursday 14:00,0008_-1_B.152,Central,14,0.0,Scheduled
E:EOT1PY4BT5_W32,E:EOT1PY4BT5,14.0,Thursday 14:00,Thursday 14:00,0008_-1_B.152,Central,14,0.0,Scheduled
E:K3GRGAWEIO_W36,E:K3GRGAWEIO,14.0,Thursday 14:00,Thursday 14:00,0001_02_2.349,Central,16,2.0,Scheduled
E:K3GRGAWEIO_W35,E:K3GRGAWEIO,14.0,Thursday 14:00,Thursday 14:00,0201_00_G.07,Central,194,180.0,Scheduled
E:K3GRGAWEIO_W34,E:K3GRGAWEIO,14.0,Thursday 14:00,Monday 09:00,0228_06_6.05,Central,14,1000.0,Scheduled
E:K3GRGAWEIO_W33,E:K3GRGAWEIO,14.0,Thursday 14:00,Thursday 14:00,0201_00_G.07,Central,194,180.0,Scheduled
E:K3GRGAWEIO_W32,E:K3GRGAWEIO,14.0,Thursday 14:00,Thursday 14:00,0201_00_G.06,Central,193,179.0,Scheduled
E:7EX5GX4CMR_W36,E:7EX5GX4CMR,14.0,Wednesday 17:30,Wednesday 17:30,0228_01_1.01,Central,14,0.0,Scheduled
E:7EX5GX4CMR_W35,E:7EX5GX4CMR,14.0,Wednesday 17:30,Wednesday 17:30,0228_01_1.01,Central,14,0.0,Scheduled
E:7EX5GX4CMR_W34,E:7EX5GX4CMR,14.0,Wednesday 17:30,Wednesday 17:30,0228_01_1.01,Central,14,0.0,Scheduled
E:7EX5GX4CMR_W33,E:7EX5GX4CMR,14.0,Wednesday 17:30,Wednesday 17:30,0228_01_1.01,Central,14,0.0,Scheduled
E:7EX5GX4CMR_W32,E:7EX5GX4CMR,14.0,Wednesday 17:30,Wednesday 17:30,0228_01_1.01,Central,14,0.0,Scheduled
E:3OMYOEJ6G8_W36,E:3OMYOEJ6G8,14.0,Monday 17:30,Monday 17:30,0228_13_13.07,Central,15,1.0,Scheduled
E:3OMYOEJ6G8_W35,E:3OMYOEJ6G8,14.0,Monday 17:30,Monday 17:30,0228_13_13.07,Central,15,1.0,Scheduled
E:3OMYOEJ6G8_W34,E:3OMYOEJ6G8,14.0,Monday 17:30,Monday 17:30,0227_03_3.14,Central,15,1.0,Scheduled
E:3OMYOEJ6G8_W33,E:3OMYOEJ6G8,14.0,Monday 17:30,Monday 17:30,0228_13_13.07,Central,15,1.0,Scheduled
E:C9JIRNKOZK_W30,E:C9JIRNKOZK,14.0,Thursday 17:30,Thursday 17:30,0008_-1_B.152,Central,14,0.0,Scheduled
E:C9JIRNKOZK_W29,E:C9JIRNKOZK,14.0,Thursday 17:30,Thursday 17:30,0113_00_G.205,Central,14,0.0,Scheduled
E:C9JIRNKOZK_W28,E:C9JIRNKOZK,14.0,Thursday 17:30,Thursday 17:30,0311_04_4.08,Central,14,0.0,Scheduled
E:C9JIRNKOZK_W27,E:C9JIRNKOZK,14.0,Thursday 17:30,Thursday 17:30,0113_00_G.205,Central,14,0.0,Scheduled
E:C9JIRNKOZK_W36,E:C9JIRNKOZK,14.0,Thursday 17:30,Thursday 17:30,0311_04_4.08,Central,14,0.0,Scheduled
E:UTOSX11K5G_W36,E:UTOSX11K5G,14.0,Tuesday 19:00,Tuesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:UTOSX11K5G_W35,E:UTOSX11K5G,14.0,Tuesday 19:00,Tuesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:UTOSX11K5G_W34,E:UTOSX11K5G,14.0,Tuesday 19:00,Tuesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:UTOSX11K5G_W33,E:UTOSX11K5G,14.0,Tuesday 19:00,Tuesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:UTOSX11K5G_W32,E:UTOSX11K5G,14.0,Tuesday 19:00,Tuesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:UTOSX11K5G_W31,E:UTOSX11K5G,14.0,Tuesday 19:00,Tuesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:UTOSX11K5G_W30,E:UTOSX11K5G,14.0,Tuesday 19:00,Tuesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:UTOSX11K5G_W29,E:UTOSX11K5G,14.0,Tuesday 19:00,Tuesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:UTOSX11K5G_W28,E:UTOSX11K5G,14.0,Tuesday 19:00,Tuesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:UTOSX11K5G_W27,E:UTOSX11K5G,14.0,Tuesday 19:00,Tuesday 19:00,0113_00_G.10,Central,15,1.0,Scheduled
E:OYD1ICIAWK_W20,E:OYD1ICIAWK,14.0,Thursday 14:00,Thursday 14:00,0335_00_G.17,Central,14,0.0,Scheduled
E:C9JIRNKOZK_W35,E:C9JIRNKOZK,14.0,Thursday 17:30,Thursday 17:30,0008_-1_B.152,Central,14,0.0,Scheduled
E:C9JIRNKOZK_W34,E:C9JIRNKOZK,14.0,Thursday 17:30,Thursday 17:30,0311_04_4.08,Central,14,0.0,Scheduled
E:C9JIRNKOZK_W33,E:C9JIRNKOZK,14.0,Thursday 17:30,Thursday 17:30,0113_00_G.205,Central,14,0.0,Scheduled
E:C9JIRNKOZK_W32,E:C9JIRNKOZK,14.0,Thursday 17:30,Thursday 17:30,0311_04_4.08,Central,14,0.0,Scheduled
E:C9JIRNKOZK_W31,E:C9JIRNKOZK,14.0,Thursday 17:30,Thursday 17:30,0113_00_G.205,Central,14,0.0,Scheduled
E:IBT1YH5ZR4_W13,E:IBT1YH5ZR4,14.0,Tuesday 17:30,Tuesday 17:30,0335_03_3.4,Central,16,2.0,Scheduled
E:IBT1YH5ZR4_W12,E:IBT1YH5ZR4,14.0,Tuesday 17:30,Tuesday 17:30,0103_01_1.B15,Central,16,2.0,Scheduled
E:IBT1YH5ZR4_W11,E:IBT1YH5ZR4,14.0,Tuesday 17:30,Tuesday 17:30,0300_00_NG.04,Central,16,2.0,Scheduled
E:3OMYOEJ6G8_W32,E:3OMYOEJ6G8,14.0,Monday 17:30,Monday 17:30,0227_03_3.14,Central,15,1.0,Scheduled
E:WQYV2C4V3C_W36,E:WQYV2C4V3C,14.0,Monday 17:30,Monday 17:30,0227_03_3.14,Central,15,1.0,Scheduled
E:WQYV2C4V3C_W35,E:WQYV2C4V3C,14.0,Monday 17:30,Monday 17:30,0227_03_3.14,Central,15,1.0,Scheduled
E:WQYV2C4V3C_W34,E:WQYV2C4V3C,14.0,Monday 17:30,Monday 17:30,0227_02_2.14,Central,15,1.0,Scheduled
E:WQYV2C4V3C_W33,E:WQYV2C4V3C,14.0,Monday 17:30,Monday 17:30,0227_03_3.14,Central,15,1.0,Scheduled
E:WQYV2C4V3C_W32,E:WQYV2C4V3C,14.0,Monday 17:30,Monday 17:30,0227_02_2.14,Central,15,1.0,Scheduled
E:7ZFOBHC52V_W36,E:7ZFOBHC52V,14.0,Friday 10:00,Friday 10:00,0008_-1_B.154,Central,15,1.0,Scheduled
E:7ZFOBHC52V_W35,E:7ZFOBHC52V,14.0,Friday 10:00,Friday 10:00,0008_02_2.365,Central,16,2.0,Scheduled
E:7ZFOBHC52V_W34,E:7ZFOBHC52V,14.0,Friday 10:00,Friday 10:00,0110_02_2.02,Central,15,1.0,Scheduled
E:7ZFOBHC52V_W33,E:7ZFOBHC52V,14.0,Friday 10:00,Friday 10:00,0228_06_6.11,Central,24,10.0,Scheduled
E:7ZFOBHC52V_W32,E:7ZFOBHC52V,14.0,Friday 10:00,Friday 10:00,0110_02_2.02,Central,15,1.0,Scheduled
E:8N8IA675LZ_W36,E:8N8IA675LZ,14.0,Tuesday 17:30,Tuesday 17:30,0228_08_8.16,Central,15,1.0,Scheduled
E:8N8IA675LZ_W35,E:8N8IA675LZ,14.0,Tuesday 17:30,Tuesday 17:30,0228_13_13.07,Central,15,1.0,Scheduled
E:8N8IA675LZ_W34,E:8N8IA675LZ,14.0,Tuesday 17:30,Tuesday 17:30,0228_13_13.07,Central,15,1.0,Scheduled
E:8N8IA675LZ_W33,E:8N8IA675LZ,14.0,Tuesday 17:30,Tuesday 17:30,0110_02_2.02,Central,15,1.0,Scheduled
E:8N8IA675LZ_W32,E:8N8IA675LZ,14.0,Tuesday 17:30,Tuesday 17:30,0228_13_13.07,Central,15,1.0,Scheduled
E:IBT1YH5ZR4_W14,E:IBT1YH5ZR4,14.0,Tuesday 17:30,Tuesday 17:30,0103_01_1.B09,Central,16,2.0,Scheduled
E:AWNCW4E2X1_W36,E:AWNCW4E2X1,14.0,Wednesday 17:30,Wednesday 17:30,0113_00_G.205,Central,14,0.0,Scheduled
E:AWNCW4E2X1_W35,E:AWNCW4E2X1,14.0,Wednesday 17:30,Wednesday 17:30,0113_00_G.205,Central,14,0.0,Scheduled
E:AWNCW4E2X1_W34,E:AWNCW4E2X1,14.0,Wednesday 17:30,Wednesday 17:30,0113_00_G.205,Central,14,0.0,Scheduled
E:AWNCW4E2X1_W33,E:AWNCW4E2X1,14.0,Wednesday 17:30,Wednesday 17:30,0113_00_G.205,Central,14,0.0,Scheduled
E:AWNCW4E2X1_W32,E:AWNCW4E2X1,14.0,Wednesday 17:30,Wednesday 17:30,0113_00_G.205,Central,14,0.0,Scheduled
E:V7C6IBEO5Q_W36,E:V7C6IBEO5Q,14.0,Thursday 17:30,Thursday 17:30,0008_-1_B.152,Central,14,0.0,Scheduled
E:V7C6IBEO5Q_W35,E:V7C6IBEO5Q,14.0,Thursday 17:30,Thursday 17:30,0254_01_1.10,Central,14,0.0,Scheduled
E:V7C6IBEO5Q_W34,E:V7C6IBEO5Q,14.0,Thursday 17:30,Thursday 17:30,0008_-1_B.152,Central,14,0.0,Scheduled
E:V7C6IBEO5Q_W33,E:V7C6IBEO5Q,14.0,Thursday 17:30,Thursday 17:30,0311_04_4.08,Central,14,0.0,Scheduled
E:V7C6IBEO5Q_W32,E:V7C6IBEO5Q,14.0,Thursday 17:30,Thursday 17:30,0008_-1_B.152,Central,14,0.0,Scheduled
E:499U11OMPP_W35,E:499U11OMPP,14.0,Thursday 09:00,Thursday 09:00,0228_06_6.05,Central,14,0.0,Scheduled
E:499U11OMPP_W34,E:499U11OMPP,14.0,Thursday 09:00,Thursday 09:00,0228_06_6.05,Central,14,0.0,Scheduled
E:499U11OMPP_W33,E:499U11OMPP,14.0,Thursday 09:00,Thursday 09:00,0228_06_6.05,Central,14,0.0,Scheduled
E:499U11OMPP_W32,E:499U11OMPP,14.0,Thursday 09:00,Thursday 09:00,0228_06_6.05,Central,14,0.0,Scheduled
E:HO7PKY2N4N_W31,E:HO7PKY2N4N,14.0,Tuesday 17:30,Tuesday 17:30,0110_02_2.02,Central,15,1.0,Scheduled
E:HO7PKY2N4N_W30,E:HO7PKY2N4N,14.0,Tuesday 17:30,Tuesday 17:30,0228_13_13.07,Central,15,1.0,Scheduled
E:1GFSXZVF9V_W14,E:1GFSXZVF9V,14.0,Tuesday 17:30,Tuesday 17:30,0300_00_NG.04,Central,16,2.0,Scheduled
E:DLPX8OI3DE_W36,E:DLPX8OI3DE,14.0,Thursday 14:00,Thursday 14:00,0201_02_2.04,Central,24,10.0,Scheduled
E:DLPX8OI3DE_W35,E:DLPX8OI3DE,14.0,Thursday 14:00,Thursday 14:00,0113_01_1.425,Central,260,246.0,Scheduled
E:DLPX8OI3DE_W34,E:DLPX8OI3DE,14.0,Thursday 14:00,Monday 09:00,0113_00_G.205,Central,14,1000.0,Scheduled
E:DLPX8OI3DE_W33,E:DLPX8OI3DE,14.0,Thursday 14:00,Thursday 14:00,0113_01_1.425,Central,260,246.0,Scheduled
E:DLPX8OI3DE_W32,E:DLPX8OI3DE,14.0,Thursday 14:00,Thursday 14:00,0201_00_G.07,Central,194,180.0,Scheduled
E:DLPX8OI3DE_W31,E:DLPX8OI3DE,14.0,Thursday 14:00,Thursday 14:00,0228_06_6.05,Central,14,0.0,Scheduled
E:DLPX8OI3DE_W30,E:DLPX8OI3DE,14.0,Thursday 14:00,Thursday 14:00,0228_06_6.05,Central,14,0.0,Scheduled
E:DLPX8OI3DE_W29,E:DLPX8OI3DE,14.0,Thursday 14:00,Thursday 14:00,0228_06_6.05,Central,14,0.0,Scheduled
E:WIO7OPSSHC_W36,E:WIO7OPSSHC,14.0,Thursday 14:00,Thursday 14:00,0228_06_6.11,Central,24,10.0,Scheduled
E:WIO7OPSSHC_W35,E:WIO7OPSSHC,14.0,Thursday 14:00,Thursday 14:00,0201_01_1.06,Central,300,286.0,Scheduled
E:OYD1ICIAWK_W12,E:OYD1ICIAWK,14.0,Thursday 14:00,Thursday 14:00,0228_08_8.13,Central,15,1.0,Scheduled
E:OYD1ICIAWK_W11,E:OYD1ICIAWK,14.0,Thursday 14:00,Monday 09:00,0228_01_1.01,Central,14,1000.0,Scheduled
E:1GFSXZVF9V_W20,E:1GFSXZVF9V,14.0,Tuesday 17:30,Tuesday 17:30,0227_02_2.14,Central,15,1.0,Scheduled
E:1GFSXZVF9V_W19,E:1GFSXZVF9V,14.0,Tuesday 17:30,Tuesday 17:30,0300_00_NG.04,Central,16,2.0,Scheduled
E:1GFSXZVF9V_W18,E:1GFSXZVF9V,14.0,Tuesday 17:30,Tuesday 17:30,0113_00_G.200,Central,16,2.0,Scheduled
