scenario,event_id,event_name,module_id,day,start_min,end_min,original_day,assigned_day,original_start_min,original_end_min,assigned_start_min,assigned_end_min,day_shift_steps,shift_minutes,is_time_shifted,is_day_shifted,is_shifted,event_size,weeks_count,assigned,assigned_room,assigned_campus,assigned_capacity,capacity_margin,unassigned_reason
central_plus_both_shift60_crossday,E:JYYDCC6KON,TESOL Methodology - Workshop/05,EDUA11329_SS1_SEM1_2024/5,Thursday,540.0,660.0,Thursday,Thursday,600.0,720.0,540.0,660.0,0.0,-60.0,True,False,True,25.0,8,True,0113_00_G.15,Central,29.0,4.0,
central_plus_both_shift60_crossday,E:1UOXNWAFDQ,Language and the Learner - (TESOL) Workshop/09,EDUA11248_SV1_SEM1_2024/5,Friday,540.0,660.0,Friday,Friday,600.0,720.0,540.0,660.0,0.0,-60.0,True,False,True,25.0,9,True,0112_-1_B.06,Central,25.0,0.0,
central_plus_both_shift60_crossday,E:RG7GGF6TK3,Language and the Learner - (TESOL) Workshop/10,EDUA11248_SV1_SEM1_2024/5,Friday,540.0,660.0,Friday,Friday,600.0,720.0,540.0,660.0,0.0,-60.0,True,False,True,25.0,9,True,0313_00_G.10,Central,36.0,11.0,
central_plus_both_shift60_crossday,E:ZUYUKYXYST,Autism and Developmental Disabilities Workshop/02,EDUA11405_SV1_SEM2_2024/5,Monday,780.0,890.0,Monday,Monday,840.0,950.0,780.0,890.0,0.0,-60.0,True,False,True,25.0,10,True,0335_03_3.1,Central,25.0,0.0,
central_plus_both_shift60_crossday,E:EYDSNTSLJF,Language and the Learner - (TESOL) Workshop/01,EDUA11248_SV1_SEM1_2024/5,Tuesday,480.0,590.0,Tuesday,Tuesday,540.0,650.0,480.0,590.0,0.0,-60.0,True,False,True,25.0,7,True,0110_02_2.01,Central,25.0,0.0,
central_plus_both_shift60_crossday,E:AC964SLJFZ,Critical Topics In Intercultural Communication Studies - Workshop/03,EDUA11440_SV1_SEM1_2024/5,Tuesday,480.0,590.0,Tuesday,Tuesday,540.0,650.0,480.0,590.0,0.0,-60.0,True,False,True,25.0,8,True,0228_09_9.18,Central,25.0,0.0,
central_plus_both_shift60_crossday,E:4OMC9DUHY8,Critical Topics In Intercultural Communication Studies - Workshop/01,EDUA11440_SV1_SEM1_2024/5,Tuesday,480.0,590.0,Tuesday,Tuesday,540.0,650.0,480.0,590.0,0.0,-60.0,True,False,True,25.0,8,True,0335_01_1.1,Central,25.0,0.0,
central_plus_both_shift60_crossday,E:UJDD2BEQ7H,Conditioning Physiology - Lecture,EDUA11053_SV1_SEM1_2024/5,Monday,600.0,710.0,Tuesday,Monday,600.0,710.0,600.0,710.0,1.0,0.0,False,True,True,25.0,10,True,0201_00_G.08,Central,193.0,168.0,
central_plus_both_shift60_crossday,E:K2DMM98FCH,Investigating Individual Learner Differences - Workshop/01,EDUA11282_SS1_SEM2_2024/5,Tuesday,540.0,650.0,Tuesday,Tuesday,600.0,710.0,540.0,650.0,0.0,-60.0,True,False,True,25.0,5,True,0335_01_1.1,Central,25.0,0.0,
central_plus_both_shift60_crossday,E:ICAYK9HDZR,Language and the Learner - (LE) Workshop/13,EDUA11248_SV1_SEM1_2024/5,Tuesday,720.0,830.0,Tuesday,Tuesday,660.0,770.0,720.0,830.0,0.0,60.0,True,False,True,25.0,8,True,0228_-1_LG.10,Central,36.0,11.0,
central_plus_both_shift60_crossday,E:Z2D9TAC6OJ,Psychology Of Learning And Teaching - Lecture & Workshops/01,EDUA11354_SV1_SEM2_2024/5,Tuesday,600.0,710.0,Tuesday,Tuesday,660.0,770.0,600.0,710.0,0.0,-60.0,True,False,True,25.0,4,True,0226_-1_LG.18,Central,66.0,41.0,
central_plus_both_shift60_crossday,E:7VZ33G8W4U,Investigating Individual Learner Differences - Workshop/04,EDUA11282_SS1_SEM2_2024/5,Tuesday,780.0,890.0,Tuesday,Tuesday,720.0,830.0,780.0,890.0,0.0,60.0,True,False,True,25.0,10,True,0423_R_R.02B,Lauriston,27.0,2.0,
central_plus_both_shift60_crossday,E:6MWOXEYKJ3,Language and the Learner - (TESOL) Workshop/05,EDUA11248_SV1_SEM1_2024/5,Tuesday,720.0,830.0,Tuesday,Tuesday,780.0,890.0,720.0,830.0,0.0,-60.0,True,False,True,25.0,9,True,0201_01_1.06,Central,300.0,275.0,
central_plus_both_shift60_crossday,E:AJSD55WFZ3,Educational Studies 3: Teaching for Social Justice - Workshop/C,EDUA10193_SS1_SEM2_2024/5,Tuesday,900.0,1010.0,Tuesday,Tuesday,840.0,950.0,900.0,1010.0,0.0,60.0,True,False,True,25.0,5,True,0229_01_1.B,Central,250.0,225.0,
central_plus_both_shift60_crossday,E:KOPUSXNC6F,Educational Studies 3: Teaching for Social Justice - Workshop/A,EDUA10193_SS1_SEM2_2024/5,Tuesday,900.0,1010.0,Tuesday,Tuesday,840.0,950.0,900.0,1010.0,0.0,60.0,True,False,True,25.0,5,True,0201_01_1.08,Central,307.0,282.0,
central_plus_both_shift60_crossday,E:5GF35J6HYE,Strength and Conditioning for Specific Populations Lecture,SPRT11013_SS1_SEM1_2024/5,Wednesday,840.0,950.0,Tuesday,Wednesday,840.0,950.0,840.0,950.0,1.0,0.0,False,True,True,25.0,11,True,0228_04_4.18,Central,25.0,0.0,
central_plus_both_shift60_crossday,E:IKEX5U443C,Educational Studies 3: Teaching for Social Justice - Workshop/B,EDUA10193_SS1_SEM2_2024/5,Tuesday,900.0,1010.0,Tuesday,Tuesday,840.0,950.0,900.0,1010.0,0.0,60.0,True,False,True,25.0,5,True,0401_01_AssemblyHall,New College,320.0,295.0,
central_plus_both_shift60_crossday,E:GI2JRC15IT,Qualitative Data Research - Workshop/01,REDU11028_SV1_SEM2_2024/5,Tuesday,900.0,1010.0,Tuesday,Tuesday,840.0,950.0,900.0,1010.0,0.0,60.0,True,False,True,25.0,3,True,0226_-1_LG.10,Central,72.0,47.0,
central_plus_both_shift60_crossday,E:G973PDIYAK,Qualitative Data Research - Workshop/01,REDU11028_SV1_SEM2_2024/5,Wednesday,840.0,950.0,Tuesday,Wednesday,840.0,950.0,840.0,950.0,1.0,0.0,False,True,True,25.0,5,True,0228_04_4.18,Central,25.0,0.0,
central_plus_both_shift60_crossday,E:1MEYMKQ67T,Language Awareness for Second Language Teachers - Workshop/01	,EDUA11283_SS1_SEM2_2024/5,Wednesday,840.0,950.0,Tuesday,Wednesday,840.0,950.0,840.0,950.0,1.0,0.0,False,True,True,25.0,8,True,0423_R_R.02B,Lauriston,27.0,2.0,
central_plus_both_shift60_crossday,E:FD8VFN5SXA,Educational Studies 3: Teaching for Social Justice - Workshop/D,EDUA10193_SS1_SEM2_2024/5,Wednesday,840.0,950.0,Tuesday,Wednesday,840.0,950.0,840.0,950.0,1.0,0.0,False,True,True,25.0,5,True,0201_02_2.11,Central,28.0,3.0,
central_plus_both_shift60_crossday,E:6YYM42U2CV,Language Awareness for Second Language Teachers - Workshop/02,EDUA11283_SS1_SEM2_2024/5,Wednesday,840.0,950.0,Tuesday,Wednesday,840.0,950.0,840.0,950.0,1.0,0.0,False,True,True,25.0,8,True,0113_00_G.15,Central,29.0,4.0,
central_plus_both_shift60_crossday,E:CJJPH4U99N,Language and the Learner - (TESOL) Workshop/06,EDUA11248_SV1_SEM1_2024/5,Tuesday,960.0,1070.0,Tuesday,Tuesday,900.0,1010.0,960.0,1070.0,0.0,60.0,True,False,True,25.0,9,True,0335_03_3.1,Central,25.0,0.0,
central_plus_both_shift60_crossday,E:6Y47USWRUF,Language and Intercultural Communication Pedagogy - Workshop/01,EDUA11413_SS1_SEM1_2024/5,Wednesday,480.0,590.0,Wednesday,Wednesday,540.0,650.0,480.0,590.0,0.0,-60.0,True,False,True,25.0,8,True,0112_-1_B.06,Central,25.0,0.0,
central_plus_both_shift60_crossday,E:3FCXPSNVZQ,Investigating Individual Learner Differences - Workshop/06,EDUA11282_SS1_SEM2_2024/5,Wednesday,480.0,590.0,Wednesday,Wednesday,540.0,650.0,480.0,590.0,0.0,-60.0,True,False,True,25.0,10,True,0423_R_R.02B,Lauriston,27.0,2.0,
central_plus_both_shift60_crossday,E:LAJYAOFS8K,Professional Practice - Workshop/01	,EDUA11048_SV1_SEM1_2024/5,Wednesday,480.0,590.0,Wednesday,Wednesday,540.0,650.0,480.0,590.0,0.0,-60.0,True,False,True,25.0,9,True,0335_03_3.1,Central,25.0,0.0,
central_plus_both_shift60_crossday,E:NO68OJR8EW,Investigating Individual Learner Differences - Workshop/05,EDUA11282_SS1_SEM2_2024/5,Wednesday,480.0,590.0,Wednesday,Wednesday,540.0,650.0,480.0,590.0,0.0,-60.0,True,False,True,25.0,10,True,0335_04_4.1,Central,30.0,5.0,
central_plus_both_shift60_crossday,E:NSC5F7NYL3,Language and the Learner - (LE) Workshop/14,EDUA11248_SV1_SEM1_2024/5,Wednesday,480.0,590.0,Wednesday,Wednesday,540.0,650.0,480.0,590.0,0.0,-60.0,True,False,True,25.0,8,True,0201_02_2.11,Central,28.0,3.0,
central_plus_both_shift60_crossday,E:JP4EK67PA1,"Languages, Society And Education - Workshop/03	",EDUA11419_SV1_SEM1_2024/5,Wednesday,720.0,830.0,Wednesday,Wednesday,660.0,770.0,720.0,830.0,0.0,60.0,True,False,True,25.0,8,True,0401_01M_01M.19,New College,38.0,13.0,
central_plus_both_shift60_crossday,E:Y322P1U727,Language and Intercultural Communication Pedagogy - Workshop/03,EDUA11413_SS1_SEM1_2024/5,Thursday,510.0,620.0,Thursday,Thursday,540.0,650.0,510.0,620.0,0.0,-30.0,True,False,True,25.0,8,True,0201_00_G.06,Central,193.0,168.0,
central_plus_both_shift60_crossday,E:P3YRUFD7EW,Language and Intercultural Communication Pedagogy - Workshop/05,EDUA11413_SS1_SEM1_2024/5,Thursday,480.0,590.0,Thursday,Thursday,540.0,650.0,480.0,590.0,0.0,-60.0,True,False,True,25.0,7,True,0335_03_3.1,Central,25.0,0.0,
central_plus_both_shift60_crossday,E:IOKM8Z8Q1B,Professional Practice - Workshop/03	,EDUA11048_SV1_SEM1_2024/5,Thursday,480.0,590.0,Thursday,Thursday,540.0,650.0,480.0,590.0,0.0,-60.0,True,False,True,25.0,9,True,0335_05_5.1,Central,25.0,0.0,
central_plus_both_shift60_crossday,E:EAO213UP6H,"Languages, Society And Education - Workshop/05",EDUA11419_SV1_SEM1_2024/5,Thursday,720.0,830.0,Thursday,Thursday,660.0,770.0,720.0,830.0,0.0,60.0,True,False,True,25.0,8,True,0110_02_2.01,Central,25.0,0.0,
central_plus_both_shift60_crossday,E:C74Y48CVX2,Language and Intercultural Communication Pedagogy - Workshop/04,EDUA11413_SS1_SEM1_2024/5,Thursday,720.0,830.0,Thursday,Thursday,660.0,770.0,720.0,830.0,0.0,60.0,True,False,True,25.0,8,True,0401_01_AssemblyHall,New College,320.0,295.0,
central_plus_both_shift60_crossday,E:GW8P7OHI3I,"Languages, Society and Education - Workshop/01	",EDUA11419_SV1_SEM1_2024/5,Friday,660.0,770.0,Thursday,Friday,660.0,770.0,660.0,770.0,1.0,0.0,False,True,True,25.0,8,True,0335_03_3.3,Central,40.0,15.0,
central_plus_both_shift60_crossday,E:81PVQ6H47I,Psychology Of Learning And Teaching - Lecture & Workshops/03,EDUA11354_SV1_SEM2_2024/5,Friday,660.0,770.0,Thursday,Friday,660.0,770.0,660.0,770.0,1.0,0.0,False,True,True,25.0,10,True,0335_03_3.1,Central,25.0,0.0,
central_plus_both_shift60_crossday,E:RR45D9DQEL,Child and Adolescent Mental Health and Wellbeing Lecture and Workshop/01,EDUA11426_SV1_SEM2_2024/5,Friday,660.0,770.0,Thursday,Friday,660.0,770.0,660.0,770.0,1.0,0.0,False,True,True,25.0,10,True,0227_00_G.02,Central,36.0,11.0,
central_plus_both_shift60_crossday,E:H8MJUF75W5,Professional Practice - Workshop/04	,EDUA11048_SV1_SEM1_2024/5,Friday,660.0,770.0,Thursday,Friday,660.0,770.0,660.0,770.0,1.0,0.0,False,True,True,25.0,9,True,0201_01_1.08,Central,307.0,282.0,
central_plus_both_shift60_crossday,E:Q7JIU8Y9PK - 1,Modernity and Genocide - Seminar,HIST10380_SV1_SEM2_2024/5,Friday,660.0,770.0,Thursday,Friday,660.0,770.0,660.0,770.0,1.0,0.0,False,True,True,25.0,9,True,0228_-1_LG.10,Central,36.0,11.0,
central_plus_both_shift60_crossday,E:68Z3RMZ8FC,Professional Practice - Workshop/05,EDUA11048_SV1_SEM1_2024/5,Friday,660.0,770.0,Thursday,Friday,660.0,770.0,660.0,770.0,1.0,0.0,False,True,True,25.0,8,True,0226_-1_LG.18,Central,66.0,41.0,
central_plus_both_shift60_crossday,E:YYCJTUWUUL,Children and Technology - Workshop,EDUA11337_SV1_SEM2_2024/5,Wednesday,780.0,890.0,Thursday,Wednesday,780.0,890.0,780.0,890.0,1.0,0.0,False,True,True,25.0,10,True,0335_02_2.3,Central,40.0,15.0,
central_plus_both_shift60_crossday,E:4XCIRDQL85,Health and Wellbeing 2 - Seminar/03,EDUA08118_SV1_SEM2_2024/5,Thursday,720.0,830.0,Thursday,Thursday,780.0,890.0,720.0,830.0,0.0,-60.0,True,False,True,25.0,4,True,0113_01M_01M.469,Central,40.0,15.0,
central_plus_both_shift60_crossday,E:BIZ3I4JN9Z,Motor Control 4 - Lecture,SPRT10029_SV1_SEM1_2024/5,Wednesday,780.0,890.0,Thursday,Wednesday,780.0,890.0,780.0,890.0,1.0,0.0,False,True,True,25.0,11,True,0112_-1_B.06,Central,25.0,0.0,
central_plus_both_shift60_crossday,E:4CLBMHQBX9,"Text, Discourse and Language Teaching - Workshop/02",EDUA11233_SV1_SEM2_2024/5,Wednesday,780.0,890.0,Thursday,Wednesday,780.0,890.0,780.0,890.0,1.0,0.0,False,True,True,25.0,10,True,0300_00_NG.02,Central,36.0,11.0,
central_plus_both_shift60_crossday,E:G4B7GGEOZY,Child and Adolescent Mental Health and Wellbeing Lecture and Workshop/02,EDUA11426_SV1_SEM2_2024/5,Thursday,900.0,1010.0,Thursday,Thursday,840.0,950.0,900.0,1010.0,0.0,60.0,True,False,True,25.0,6,True,0110_02_2.01,Central,25.0,0.0,
central_plus_both_shift60_crossday,E:G9TSB9WINT,TESOL Methodology - Workshop/06,EDUA11329_SS1_SEM1_2024/5,Thursday,900.0,1010.0,Thursday,Thursday,840.0,950.0,900.0,1010.0,0.0,60.0,True,False,True,25.0,7,True,0228_-1_LG.09,Central,96.0,71.0,
central_plus_both_shift60_crossday,E:JXKGD3QVHO,Qualitative Data Research - Workshop/02,REDU11028_SV1_SEM2_2024/5,Thursday,900.0,1010.0,Thursday,Thursday,840.0,950.0,900.0,1010.0,0.0,60.0,True,False,True,25.0,11,True,0201_00_G.08,Central,193.0,168.0,
central_plus_both_shift60_crossday,E:U1QKW4FSHH,TESOL Methodology - Workshop/08,EDUA11329_SS1_SEM1_2024/5,Thursday,900.0,1010.0,Thursday,Thursday,840.0,950.0,900.0,1010.0,0.0,60.0,True,False,True,25.0,6,True,0201_00_G.07,Central,194.0,169.0,
central_plus_both_shift60_crossday,E:1ZG8GWYWP9,"Languages, Society And Education - Workshop/02	",EDUA11419_SV1_SEM1_2024/5,Thursday,900.0,1010.0,Thursday,Thursday,840.0,950.0,900.0,1010.0,0.0,60.0,True,False,True,25.0,8,True,0227_00_G.03,Central,255.0,230.0,
central_plus_both_shift60_crossday,E:17EG6PWEV4,Motor Control 4 - Project supervision,SPRT10029_SV1_SEM1_2024/5,Thursday,930.0,1040.0,Thursday,Thursday,900.0,1010.0,930.0,1040.0,0.0,30.0,True,False,True,25.0,11,True,0226_-1_LG.19,Central,70.0,45.0,
central_plus_both_shift60_crossday,E:VJATVJBQ6Z,PECP2: The Early Secondary Years - Seminar/D,EDUA08104_SS1_YR_2024/5,Thursday,720.0,780.0,Thursday,Thursday,690.0,750.0,720.0,780.0,0.0,30.0,True,False,True,25.0,8,True,0228_04_4.18,Central,25.0,0.0,
central_plus_both_shift60_crossday,E:XIWXQNPQT6,PECP2: The Early Secondary Years - Seminar/C,EDUA08104_SS1_YR_2024/5,Thursday,720.0,780.0,Thursday,Thursday,690.0,750.0,720.0,780.0,0.0,30.0,True,False,True,25.0,8,True,0113_00_G.07,Central,170.0,145.0,
central_plus_both_shift60_crossday,E:ZKLDBY4OPO,PECP2: The Early Secondary Years - Seminar/A,EDUA08104_SS1_YR_2024/5,Thursday,720.0,780.0,Thursday,Thursday,690.0,750.0,720.0,780.0,0.0,30.0,True,False,True,25.0,8,True,0201_01_1.06,Central,300.0,275.0,
central_plus_both_shift60_crossday,E:XY71EN7J2M,PECP2: The Early Secondary Years - Seminar/B,EDUA08104_SS1_YR_2024/5,Wednesday,720.0,780.0,Thursday,Wednesday,690.0,750.0,720.0,780.0,1.0,30.0,True,True,True,25.0,8,True,0226_-1_LG.11,Central,66.0,41.0,
central_plus_both_shift60_crossday,E:9NTZRPQ198,Dynamics of Performance Teams - Tutorial/01,EDUA11039_SV1_SEM1_2024/5,Tuesday,600.0,650.0,Tuesday,Tuesday,660.0,710.0,600.0,650.0,0.0,-60.0,True,False,True,25.0,10,True,0283_01_1.17,Central,26.0,1.0,
central_plus_both_shift60_crossday,E:G2AFF9XRX3,Peak Performance - Tutorial/01,EDUA11041_SV1_SEM2_2024/5,Tuesday,600.0,650.0,Tuesday,Tuesday,660.0,710.0,600.0,650.0,0.0,-60.0,True,False,True,25.0,10,True,0113_00_G.15,Central,29.0,4.0,
central_plus_both_shift60_crossday,E:8HAZT12K9Q,Statistical Methods for Economics - Tutorial/13,ECNM08016_SV1_SEM2_2024/5,Wednesday,720.0,770.0,Wednesday,Wednesday,660.0,710.0,720.0,770.0,0.0,60.0,True,False,True,25.0,9,True,0335_04_4.1,Central,30.0,5.0,
central_plus_both_shift60_crossday,E:OMTYGWMAIO,Child and Adolescent Development - Workshop/01,EDUA11034_SV1_SEM1_2024/5,Thursday,540.0,590.0,Thursday,Thursday,600.0,650.0,540.0,590.0,0.0,-60.0,True,False,True,25.0,10,True,0201_02_2.11,Central,28.0,3.0,
central_plus_both_shift60_crossday,E:ZTLL6LQHT8,Child and Adolescent Development - Workshop/02,EDUA11034_SV1_SEM1_2024/5,Thursday,780.0,830.0,Thursday,Thursday,720.0,770.0,780.0,830.0,0.0,60.0,True,False,True,25.0,10,True,0335_02_2.1,Central,25.0,0.0,
central_plus_both_shift60_crossday,E:CZX7U59UXS,Understanding Research Concepts - Tutorial/02,REDU11010_SV1_SB1_2024/5,Thursday,780.0,830.0,Thursday,Thursday,840.0,890.0,780.0,830.0,0.0,-60.0,True,False,True,25.0,5,True,0423_R_R.02B,Lauriston,27.0,2.0,
central_plus_both_shift60_crossday,E:J8M68N9ERN,Child and Adolescent Development - Workshop/03,EDUA11034_SV1_SEM1_2024/5,Thursday,780.0,830.0,Thursday,Thursday,840.0,890.0,780.0,830.0,0.0,-60.0,True,False,True,25.0,10,True,0335_01_1.3,Central,30.0,5.0,
central_plus_both_shift60_crossday,E:HN3UN46LZC,Technology and Environment 2A: Building Environment - Tutorial/05,ARCH08028_SS1_SEM1_2024/5,Wednesday,540.0,660.0,Wednesday,Wednesday,600.0,720.0,540.0,660.0,0.0,-60.0,True,False,True,24.0,10,True,0003_01_1.02,Central,24.0,0.0,
central_plus_both_shift60_crossday,E:36OOMWBG13,EDS2A - Workshop/A,EDUA08099_SV1_SEM1_2024/5,Tuesday,780.0,890.0,Tuesday,Tuesday,840.0,950.0,780.0,890.0,0.0,-60.0,True,False,True,24.0,10,True,0219_00_G.02,Central,24.0,0.0,
central_plus_both_shift60_crossday,E:E9KORQL1RW,"Gender, Power and Representation - Seminar/ 01",PLIT10113_SV1_SEM1_2024/5,Friday,540.0,710.0,Thursday,Friday,540.0,710.0,540.0,710.0,1.0,0.0,False,True,True,23.0,10,True,0003_01_1.02,Central,24.0,1.0,
central_plus_both_shift60_crossday,E:56BSUZ4IN1,Teaching Languages to Young Learners - Workshop/03,EDUA11347_SS1_SEM2_2024/5,Tuesday,720.0,830.0,Tuesday,Tuesday,660.0,770.0,720.0,830.0,0.0,60.0,True,False,True,23.0,7,True,0001_01_1.266,Central,24.0,1.0,
central_plus_both_shift60_crossday,E:JZ8OLNPCI9,Education and Social Justice - Seminar/01,PLIT10158_SV1_SEM1_2024/5,Thursday,480.0,590.0,Thursday,Thursday,540.0,650.0,480.0,590.0,0.0,-60.0,True,False,True,23.0,10,True,0001_01_1.266,Central,24.0,1.0,
central_plus_both_shift60_crossday,E:XHBGB11XPW-00002,PECP 1 - Seminar/A,EDUA08107_SS1_YR_2024/5,Wednesday,540.0,590.0,Wednesday,Wednesday,600.0,650.0,540.0,590.0,0.0,-60.0,True,False,True,23.0,5,True,0003_01_1.01,Central,23.0,0.0,
central_plus_both_shift60_crossday,E:IAUX3J222V-00002,PECP 1 - Seminar/B,EDUA08107_SS1_YR_2024/5,Wednesday,540.0,590.0,Wednesday,Wednesday,600.0,650.0,540.0,590.0,0.0,-60.0,True,False,True,23.0,5,True,0003_00_G.02,Central,24.0,1.0,
central_plus_both_shift60_crossday,E:5CYQ14SL5I,OS - Director Focus: The Cinema of John Sayles,COL_SC_2024/5,Wednesday,840.0,1010.0,Tuesday,Wednesday,840.0,1010.0,840.0,1010.0,1.0,0.0,False,True,True,22.0,10,True,0001_01_1.265,Central,22.0,0.0,
central_plus_both_shift60_crossday,E:MX8X63818X,Bilingual Education - Workshop,EDUA11412_SS1_SEM2_2024/5,Tuesday,720.0,830.0,Tuesday,Tuesday,660.0,770.0,720.0,830.0,0.0,60.0,True,False,True,22.0,6,True,0401_01M_01M.19,New College,38.0,16.0,
central_plus_both_shift60_crossday,E:63L5URNO4E,C&P - Tutorial/English,EDUA11289_SS1_FLEX_2024/5,Tuesday,600.0,780.0,Wednesday,Tuesday,600.0,780.0,600.0,780.0,1.0,0.0,False,True,True,21.0,10,True,0228_06_6.11,Central,24.0,3.0,
central_plus_both_shift60_crossday,E:E4RK6434DS,Sport Policy - Workshop/02,EDUA11301_SV1_SEM2_2024/5,Wednesday,720.0,770.0,Wednesday,Wednesday,660.0,710.0,720.0,770.0,0.0,60.0,True,False,True,21.0,11,True,0227_00_G.02,Central,36.0,15.0,
central_plus_both_shift60_crossday,E:KASB7YNOJF,Sport Policy - Workshop/01,EDUA11301_SV1_SEM2_2024/5,Wednesday,720.0,770.0,Wednesday,Wednesday,660.0,710.0,720.0,770.0,0.0,60.0,True,False,True,21.0,11,True,0335_05_5.3,Central,50.0,29.0,
central_plus_both_shift60_crossday,E:4SAHVIJVD9,Session One: Saturday 28th September 2024,EDUA11432_SS1_YR_2024/5,Friday,570.0,810.0,Saturday,Friday,570.0,810.0,570.0,810.0,1.0,0.0,False,True,True,20.0,1,True,0103_01_1.B19,Central,20.0,0.0,
central_plus_both_shift60_crossday,E:4SAHVIJVD9-00001,Session Two: Saturday 23rd November 2024,EDUA11432_SS1_YR_2024/5,Friday,570.0,810.0,Saturday,Friday,570.0,810.0,570.0,810.0,1.0,0.0,False,True,True,20.0,1,True,0103_01_1.B19,Central,20.0,0.0,
central_plus_both_shift60_crossday,E:4SAHVIJVD9-00002,Session Three: 15th March 2025,EDUA11432_SS1_YR_2024/5,Friday,570.0,810.0,Saturday,Friday,570.0,810.0,570.0,810.0,1.0,0.0,False,True,True,20.0,1,True,0001_01_1.265,Central,22.0,2.0,
central_plus_both_shift60_crossday,E:92COQG4FWK,Community Learning 3: Education and Action in Communities - Lecture and Discussion Workshop,EDUA09003_SS1_SEM1_2024/5,Tuesday,480.0,660.0,Wednesday,Tuesday,600.0,780.0,480.0,660.0,1.0,-120.0,True,True,True,20.0,11,True,0003_00_G.01,Central,20.0,0.0,
central_plus_both_shift60_crossday,E:UZIQX3P5PH,GPE - Lecture/Workshop,EDUA10093_SV1_SEM2_2024/5,Friday,600.0,780.0,Thursday,Friday,600.0,780.0,600.0,780.0,1.0,0.0,False,True,True,20.0,9,True,0003_01_1.02,Central,24.0,4.0,
central_plus_both_shift60_crossday,E:D7GAN1Z8A1,ES1a - Workshop,EDUA08105_SV1_SEM1_2024/5,Friday,660.0,840.0,Friday,Friday,600.0,780.0,660.0,840.0,0.0,60.0,True,False,True,20.0,11,True,0001_01_1.265,Central,22.0,2.0,
central_plus_both_shift60_crossday,E:XGNI7NJDCR,"OS - Mostly Murder, 1935: Cases from Edinburgh's Forensic Medicine Archives",COL_SC_2024/5,Friday,600.0,780.0,Saturday,Friday,600.0,780.0,600.0,780.0,1.0,0.0,False,True,True,20.0,1,True,0003_01_1.03,Central,24.0,4.0,
central_plus_both_shift60_crossday,E:7WS69J2LLH,"OS - Mostly Murder, 1935: Cases from Edinburgh's Forensic Medicine Archives",COL_SC_2024/5,Friday,600.0,780.0,Sunday,Friday,600.0,780.0,600.0,780.0,2.0,0.0,False,True,True,20.0,1,True,0003_01_1.03,Central,24.0,4.0,
central_plus_both_shift60_crossday,E:P4D7K9CIV8,Access Humanities 2/01,AACE07002_SS1_SEM2_2024/5,Monday,600.0,750.0,Tuesday,Monday,600.0,750.0,600.0,750.0,1.0,0.0,False,True,True,20.0,13,True,0228_03_3.01,Central,24.0,4.0,
central_plus_both_shift60_crossday,E:NDRFKJDBRX,Community-Based Research 4: Honours Research Workshops - Lecture and Discussion Workshop,EDUA10210_SS1_SEM1_2024/5,Monday,600.0,750.0,Tuesday,Monday,600.0,750.0,600.0,750.0,1.0,0.0,False,True,True,20.0,10,True,0103_01_1.B10,Central,20.0,0.0,
central_plus_both_shift60_crossday,E:UIEP7S4T9C,Access Humanities 1/01,COL_MISC_2024/5,Monday,600.0,750.0,Tuesday,Monday,600.0,750.0,600.0,750.0,1.0,0.0,False,True,True,20.0,10,True,0226_-1_LG.19,Central,70.0,50.0,
central_plus_both_shift60_crossday,E:79JER1GAQM,Access Humanities 2/03,AACE07002_SS1_SEM2_2024/5,Tuesday,1050.0,1200.0,Tuesday,Tuesday,1080.0,1230.0,1050.0,1200.0,0.0,-30.0,True,False,True,20.0,18,True,0103_01_1.B04,Central,20.0,0.0,
central_plus_both_shift60_crossday,E:84KPT15QTX,Access Humanities 1/03,COL_MISC_2024/5,Tuesday,1050.0,1200.0,Tuesday,Tuesday,1080.0,1230.0,1050.0,1200.0,0.0,-30.0,True,False,True,20.0,12,True,0003_00_G.01,Central,20.0,0.0,
central_plus_both_shift60_crossday,E:ABFDPRG7CU,Access Social Science 2/03,AACE07004_SS1_SEM2_2024/5,Friday,600.0,750.0,Thursday,Friday,600.0,750.0,600.0,750.0,1.0,0.0,False,True,True,20.0,18,True,0228_06_6.11,Central,24.0,4.0,
central_plus_both_shift60_crossday,E:18NOP9ZXR4,Community Learning 2: Working with Groups - Lecture and Discussion Workshop,EDUA08122_SV1_SEM1_2024/5,Friday,600.0,750.0,Thursday,Friday,600.0,750.0,600.0,750.0,1.0,0.0,False,True,True,20.0,6,True,0008_00_G.251,Central,24.0,4.0,
central_plus_both_shift60_crossday,E:61BTJ7BPLE,Access Social Science 2/02,AACE07004_SS1_SEM2_2024/5,Thursday,1050.0,1200.0,Thursday,Thursday,1080.0,1230.0,1050.0,1200.0,0.0,-30.0,True,False,True,20.0,18,True,0003_00_G.01,Central,20.0,0.0,
central_plus_both_shift60_crossday,E:7VFUBRZPBO,Access Social Sciences 1/03,COL_MISC_2024/5,Thursday,1050.0,1200.0,Thursday,Thursday,1080.0,1230.0,1050.0,1200.0,0.0,-30.0,True,False,True,20.0,12,True,0003_00_G.01,Central,20.0,0.0,
central_plus_both_shift60_crossday,E:HRYTNNMOAT,Access Humanities 1/02,COL_MISC_2024/5,Tuesday,900.0,1040.0,Tuesday,Tuesday,840.0,980.0,900.0,1040.0,0.0,60.0,True,False,True,20.0,7,True,0228_-1_LG.06,Central,35.0,15.0,
